id,name,type,address,phone,email,source
4321,Blue Lodge 1144,Lodge,"365, Market Lane, Aundh, Pune - 411004",8871002397,,synthetic
10033,Grand Hotel 963,Hotel,"441, MG Road, Kalyani Nagar, Pune - 411029",6044446655,,synthetic
19790,Metro Hotel 1178,Hotel,"909, Central Street, Bibwewadi, Pune - 411018",9633826207,metrohotel117853@info.com,synthetic
2108,Grand Bistro 48,Restaurant,"261, MG Road, Baner, Pune - 411004",7754737704,,synthetic
15799,The Lodge 593,Lodge,"347, MG Road, Bopodi, Pune - 411029",7932680920,thelodge59344@info.com,synthetic
9378,Lotus Chow 163,Restaurant,"251, Market Lane, Bavdhan, Pune - 411028",8735080465,lotuschow16318@outlook.com,synthetic
3035,Citi Express 239,Restaurant,"385, Main Rd, FC Road, Pune - 411018",9188959491,,synthetic
15916,Phoenix Hotel 1584,Hotel,"382, MG Road, Sinhagad Road, Pune - 411004",7006987069,phoenixhotel158442@yahoo.com,synthetic
15938,The Hotel 1386,Hotel,"97, Market Lane, NIBM Road, Pune - 411004",8002037648,,synthetic
7063,Saffron House 187,Restaurant,"561, Main Rd, Kothrud, Pune - 411004",7425092743,saffronhouse1873@info.com,synthetic
4664,Lotus Hotel 829,Hotel,"669, Station Road, Bavdhan, Pune - 411018",7238149006,lotushotel82953@yahoo.com,synthetic
16167,Ommart Lodge 1129,Lodge,"317, Station Road, Aundh, Pune - 411028",8900734839,ommartlodge112977@outlook.com,synthetic
16816,Royal Treat 123,Restaurant,"766, Main Rd, Kalyani Nagar, Pune - 411028",8869524275,,synthetic
2368,Lotus Dine 181,Restaurant,"491, Main Rd, FC Road, Pune - 411004",6903670590,lotusdine18116@info.com,synthetic
9722,The Garden 170,Restaurant,"515, Main Rd, Sinhagad Road, Pune - 411029",8857975777,thegarden17093@outlook.com,synthetic
12217,Phoenix Dine 184,Restaurant,"654, Lane No. 14, Chinchwad, Pune - 411018",9907425673,phoenixdine18468@yahoo.com,synthetic
441,Lotus House 157,Restaurant,"911, MG Road, Kondhwa, Pune - 411014",7481214785,lotushouse1576@info.com,synthetic
18412,Citi Treat 26,Restaurant,"864, Main Rd, Pimple Saudagar, Pune - 411004",9416364000,cititreat2695@yahoo.com,synthetic
17985,Lotus Hotel 1743,Hotel,"755, Station Road, Chinchwad, Pune - 411014",8045571110,lotushotel174371@business.com,synthetic
14416,Lotus Tadka 1,Restaurant,"169, Market Lane, Wagholi, Pune - 411029",8063523200,lotustadka183@gmail.com,synthetic
833,Blue Platter 132,Restaurant,"166, Market Lane, Narhe, Pune - 411045",9448811210,,synthetic
17480,Palace Bistro 146,Restaurant,"263, Market Lane, Sahakarnagar, Pune - 411028",7803899374,palacebistro14683@outlook.com,synthetic
3065,Grand Express 156,Restaurant,"364, MG Road, Wagholi, Pune - 411028",7451421572,,synthetic
7715,Comfort Hotel 802,Hotel,"238, Station Road, Shivaji Nagar, Pune - 411045",9629008851,,synthetic
16112,Hotel Garden 293,Restaurant,"730, Central Street, NIBM Road, Pune - 411029",7414764443,hotelgarden29368@outlook.com,synthetic
1225,Royal Hotel 931,Hotel,"412, MG Road, Kalyani Nagar, Pune - 411014",6824485007,royalhotel93165@business.com,synthetic
15030,Royal Hotel 1328,Hotel,"391, Market Lane, Sahakarnagar, Pune - 411018",8131009029,,synthetic
2593,Urban Taste 265,Restaurant,"967, Main Rd, Kondhwa, Pune - 411018",8345129829,,synthetic
3248,Lotus Hotel 1106,Hotel,"238, Lane No. 14, NIBM Road, Pune - 411045",6396635273,lotushotel11063@info.com,synthetic
6850,Comfort Hotel 1836,Hotel,"894, Market Lane, Talawade, Pune - 411001",6809683397,,synthetic
8024,Citi Hotel 1390,Hotel,"956, Lane No. 7, Deccan Gymkhana, Pune - 411004",8478388687,,synthetic
12673,Blue Hotel 1119,Hotel,"184, Lane No. 1, Camp, Pune - 411045",6441674341,,synthetic
13311,Hotel Hotel 1756,Hotel,"748, MG Road, Deccan Gymkhana, Pune - 411029",7130914357,hotelhotel175630@info.com,synthetic
19958,Metro Hotel 1699,Hotel,"256, Central Street, Sinhagad Road, Pune - 411004",9368934708,,synthetic
2692,Sunrise Room 135,Restaurant,"242, MG Road, Narhe, Pune - 411029",8855417939,sunriseroom13529@gmail.com,synthetic
13678,Urban Lodge 18,Lodge,"294, Main Rd, Kothrud, Pune - 411014",6005518741,,synthetic
11568,Urban Hotel 1946,Hotel,"444, Central Street, Koregaon Park, Pune - 411029",8553069829,,synthetic
10442,Urban Fusion 81,Restaurant,"53, Main Rd, Aundh, Pune - 411018",9102842950,,synthetic
11479,Urban Spice 260,Restaurant,"536, Main Rd, Kharadi, Pune - 411004",9657749254,,synthetic
17535,Blue Hotel 399,Hotel,"49, Central Street, FC Road, Pune - 411029",7470925153,bluehotel39989@info.com,synthetic
10857,Urban Bistro 178,Restaurant,"755, MG Road, Magarpatta, Pune - 411004",8613352428,,synthetic
16444,Urban Delights 274,Restaurant,"412, MG Road, NIBM Road, Pune - 411004",8736323440,,synthetic
14605,Citi Hotel 995,Hotel,"534, Central Street, Wagholi, Pune - 411014",9553769808,citihotel99569@outlook.com,synthetic
9149,Blue Hotel 1438,Hotel,"578, Station Road, Bavdhan, Pune - 411045",9729786206,,synthetic
16841,Citi Hotel 1027,Hotel,"34, MG Road, Pimple Saudagar, Pune - 411018",6311337420,,synthetic
15446,Ommart Delights 53,Restaurant,"487, Station Road, Nagar Road, Pune - 411045",,ommartdelights5363@yahoo.com,synthetic
9553,The Lodge 940,Lodge,"537, Main Rd, Pimple Saudagar, Pune - 411029",,thelodge94043@yahoo.com,synthetic
3197,Phoenix House 22,Restaurant,"657, Main Rd, Pashan, Pune - 411028",8260386157,,synthetic
19513,Galaxy Lodge 1468,Lodge,"229, Market Lane, NIBM Road, Pune - 411018",8354963262,,synthetic
14646,Ommart Hotel 1741,Hotel,"328, MG Road, Kondhwa, Pune - 411014",6483936627,ommarthotel174149@gmail.com,synthetic
487,Galaxy Hotel 1005,Hotel,"536, MG Road, Dhanori, Pune - 411029",9030324329,galaxyhotel100576@outlook.com,synthetic
16274,Royal Room 30,Restaurant,"51, Main Rd, Pashan, Pune - 411028",7272627192,royalroom3085@yahoo.com,synthetic
13935,Comfort Hotel 1441,Hotel,"681, MG Road, Model Colony, Pune - 411028",6338040461,comforthotel144126@outlook.com,synthetic
784,Hotel Treat 228,Restaurant,"515, Station Road, Shivaji Nagar, Pune - 411018",6804918727,hoteltreat22821@gmail.com,synthetic
6597,Galaxy Garden 269,Restaurant,"515, Central Street, Wagholi, Pune - 411028",6636623853,,synthetic
13382,Saffron Grill 189,Restaurant,"568, Market Lane, FC Road, Pune - 411029",6344648379,saffrongrill18975@business.com,synthetic
16007,Elite Platter 242,Restaurant,"289, Central Street, Camp, Pune - 411001",9698343105,eliteplatter24258@outlook.com,synthetic
19762,Grand Grill 123,Restaurant,"573, Central Street, Bavdhan, Pune - 411029",8240720750,grandgrill12319@business.com,synthetic
3239,Saffron Hotel 123,Hotel,"623, MG Road, FC Road, Pune - 411014",7286323102,saffronhotel12389@outlook.com,synthetic
14663,Lotus Hotel 365,Hotel,"880, Central Street, Wagholi, Pune - 411028",8708518641,lotushotel36571@info.com,synthetic
874,Phoenix Lodge 1560,Lodge,"509, Station Road, Chinchwad, Pune - 411001",6880023009,phoenixlodge156054@gmail.com,synthetic
13703,Hotel Corner 41,Restaurant,"321, MG Road, Pashan, Pune - 411001",6763330681,,synthetic
2048,Blue Lodge 270,Lodge,"929, Main Rd, Model Colony, Pune - 411029",6961921269,bluelodge27095@outlook.com,synthetic
105,Metro Hotel 1426,Hotel,"141, MG Road, Hinjewadi, Pune - 411045",8083301657,metrohotel142699@yahoo.com,synthetic
12897,Lotus Express 254,Restaurant,"798, Lane No. 19, Kothrud, Pune - 411028",,,synthetic
13442,Green Hotel 1627,Hotel,"949, Lane No. 13, Wakad, Pune - 411018",7001656706,greenhotel162764@yahoo.com,synthetic
1916,The Platter 151,Restaurant,"805, Station Road, Pashan, Pune - 411014",6689974903,,synthetic
6500,City Street 170,Restaurant,"227, Main Rd, Sinhagad Road, Pune - 411029",7331875357,citystreet17021@info.com,synthetic
5685,Green Hotel 927,Hotel,"741, Station Road, Kothrud, Pune - 411001",8431691733,greenhotel92769@business.com,synthetic
6729,Palace Hotel 1922,Hotel,"216, Lane No. 7, Undri, Pune - 411028",,palacehotel192242@business.com,synthetic
3633,Palace Hotel 732,Hotel,"375, Central Street, Narhe, Pune - 411001",9037497364,palacehotel73264@gmail.com,synthetic
110,Blue Corner 258,Restaurant,"707, Lane No. 4, Bopodi, Pune - 411018",8327279568,,synthetic
2139,Galaxy Chow 186,Restaurant,"258, MG Road, Talawade, Pune - 411004",9583934083,galaxychow18682@outlook.com,synthetic
18694,Sunrise Spice 232,Restaurant,"522, Central Street, Shivaji Nagar, Pune - 411014",9340457435,sunrisespice23221@business.com,synthetic
11727,Phoenix Street 75,Restaurant,"491, Central Street, Pashan, Pune - 411004",7879967957,phoenixstreet7573@gmail.com,synthetic
8935,Blue Hotel 1415,Hotel,"884, MG Road, Undri, Pune - 411028",6899262335,,synthetic
670,Sunrise Street 7,Restaurant,"373, Lane No. 17, Model Colony, Pune - 411028",,sunrisestreet780@yahoo.com,synthetic
16335,Comfort Hotel 846,Hotel,"658, Central Street, Wakad, Pune - 411001",7838791485,comforthotel84694@outlook.com,synthetic
17704,Citi Hotel 611,Hotel,"512, Main Rd, Camp, Pune - 411028",6259604756,,synthetic
18965,The Hotel 58,Hotel,"255, Central Street, Kalyani Nagar, Pune - 411004",9513202947,thehotel5836@outlook.com,synthetic
3325,Citi Hotel 362,Hotel,"815, Lane No. 4, Shivaji Nagar, Pune - 411004",7605182080,citihotel36215@info.com,synthetic
19275,The Garden 66,Restaurant,"602, Central Street, Sahakarnagar, Pune - 411004",9699747446,thegarden6619@business.com,synthetic
4481,Ommart Hotel 1554,Hotel,"549, Station Road, Viman Nagar, Pune - 411004",6288551895,,synthetic
15337,Comfort Street 201,Restaurant,"257, Main Rd, Chinchwad, Pune - 411028",8018529153,comfortstreet20171@info.com,synthetic
1440,Saffron Bistro 234,Restaurant,"445, Central Street, Kharadi, Pune - 411029",9895123708,saffronbistro23498@gmail.com,synthetic
12442,Grand Hotel 895,Hotel,"303, Central Street, NIBM Road, Pune - 411001",9135865477,grandhotel89535@yahoo.com,synthetic
12281,The Hotel 167,Hotel,"574, Lane No. 3, Bibwewadi, Pune - 411018",9282019950,thehotel16725@outlook.com,synthetic
6575,Saffron Hotel 1321,Hotel,"910, Central Street, Kothrud, Pune - 411014",8120625528,,synthetic
4812,Lotus Kitchen 239,Restaurant,"843, Station Road, Wagholi, Pune - 411018",7634315208,,synthetic
11041,Sunrise Table 56,Restaurant,"814, Market Lane, Pashan, Pune - 411018",7638942184,,synthetic
14119,Palace Garden 279,Restaurant,"654, Central Street, Undri, Pune - 411029",7156524073,,synthetic
9354,Hotel Table 206,Restaurant,"707, Central Street, Ambegaon, Pune - 411004",,hoteltable20618@business.com,synthetic
6132,Phoenix Hotel 1419,Hotel,"264, Main Rd, Pimple Saudagar, Pune - 411004",8632749256,phoenixhotel141969@outlook.com,synthetic
12368,Saffron Corner 88,Restaurant,"432, Main Rd, Nagar Road, Pune - 411018",8447991075,saffroncorner8895@outlook.com,synthetic
13200,Saffron Garden 271,Restaurant,"826, Market Lane, Pimple Saudagar, Pune - 411014",6550256072,saffrongarden27139@business.com,synthetic
16779,City Room 209,Restaurant,"458, Market Lane, Model Colony, Pune - 411028",6416494893,cityroom20931@info.com,synthetic
12706,Hotel Hotel 786,Hotel,"419, Lane No. 9, Dhanori, Pune - 411045",7797121911,,synthetic
18995,Galaxy Hotel 497,Hotel,"132, Main Rd, Shivaji Nagar, Pune - 411001",8013002414,galaxyhotel49789@yahoo.com,synthetic
7333,Palace Garden 25,Restaurant,"348, Market Lane, Talawade, Pune - 411001",6098865863,palacegarden2535@info.com,synthetic
12291,Grand Hotel 69,Hotel,"68, MG Road, Narhe, Pune - 411001",6184874887,,synthetic
1835,Green Tadka 53,Restaurant,"929, Main Rd, Talawade, Pune - 411018",7583455955,,synthetic
9379,Elite Lodge 1474,Lodge,"993, Central Street, Nagar Road, Pune - 411001",8712107390,elitelodge14745@gmail.com,synthetic
17010,Comfort Delights 146,Restaurant,"583, Central Street, Sahakarnagar, Pune - 411014",8958530045,comfortdelights14616@business.com,synthetic
11686,Metro Platter 274,Restaurant,"685, Main Rd, Undri, Pune - 411028",9528804912,metroplatter27483@outlook.com,synthetic
14430,Elite Lodge 1001,Lodge,"805, Main Rd, Kharadi, Pune - 411029",7784077362,,synthetic
19845,The Lodge 1424,Lodge,"460, Station Road, Deccan Gymkhana, Pune - 411028",8212725062,thelodge142454@outlook.com,synthetic
18194,Urban Table 46,Restaurant,"675, MG Road, Kondhwa, Pune - 411029",,urbantable4671@gmail.com,synthetic
11252,Grand Table 157,Restaurant,"379, Lane No. 14, Ambegaon, Pune - 411004",7015233064,,synthetic
12443,Grand Spice 286,Restaurant,"457, MG Road, Bopodi, Pune - 411004",8165071435,,synthetic
11188,Phoenix Hotel 1917,Hotel,"370, Lane No. 13, Magarpatta, Pune - 411028",9892776742,,synthetic
18782,Ommart Chow 254,Restaurant,"912, MG Road, Baner, Pune - 411001",8919002057,,synthetic
3004,Phoenix Bistro 214,Restaurant,"193, Central Street, Wakad, Pune - 411045",7491974708,,synthetic
8216,Grand Hotel 1221,Hotel,"147, Station Road, Kharadi, Pune - 411018",6385331377,grandhotel122153@yahoo.com,synthetic
17350,Phoenix Hotel 1900,Hotel,"541, Station Road, Dhanori, Pune - 411014",9548843648,phoenixhotel190041@yahoo.com,synthetic
5390,Elite Hotel 398,Hotel,"818, Lane No. 10, Shivaji Nagar, Pune - 411014",,,synthetic
14764,City Hotel 1798,Hotel,"134, Central Street, Bopodi, Pune - 411018",6186125398,,synthetic
1310,Metro Hotel 1825,Hotel,"426, Station Road, Camp, Pune - 411004",6666102563,metrohotel18255@yahoo.com,synthetic
14092,Lotus Hotel 1908,Hotel,"588, Main Rd, Nagar Road, Pune - 411014",6037224501,lotushotel190810@info.com,synthetic
3476,Metro Kitchen 300,Restaurant,"214, MG Road, Narhe, Pune - 411001",9436256915,metrokitchen30096@business.com,synthetic
790,Royal Spice 66,Restaurant,"149, Station Road, Chinchwad, Pune - 411029",,royalspice6622@yahoo.com,synthetic
17897,Urban Dine 231,Restaurant,"877, Lane No. 6, Pimple Saudagar, Pune - 411004",9788094292,urbandine2312@info.com,synthetic
12431,Galaxy Hotel 679,Hotel,"459, Station Road, Kharadi, Pune - 411004",8399459923,,synthetic
7741,Sunrise Hotel 667,Hotel,"510, Station Road, Narhe, Pune - 411014",9103704046,sunrisehotel66735@outlook.com,synthetic
3285,Lotus Bistro 184,Restaurant,"603, Station Road, Erandwane, Pune - 411018",9569582616,,synthetic
15025,City Hotel 379,Hotel,"562, Market Lane, Kharadi, Pune - 411028",9894309655,cityhotel37925@info.com,synthetic
2515,City Corner 111,Restaurant,"836, Main Rd, Wagholi, Pune - 411004",9558753029,citycorner11135@business.com,synthetic
11636,Ommart Hotel 365,Hotel,"94, Market Lane, Shivaji Nagar, Pune - 411004",9730950644,ommarthotel36512@yahoo.com,synthetic
16625,Blue Cafe 278,Restaurant,"587, Lane No. 17, Wakad, Pune - 411001",8252523135,,synthetic
15416,Blue Chow 196,Restaurant,"836, Station Road, Dhanori, Pune - 411001",8592994805,,synthetic
13737,The Table 24,Restaurant,"81, Station Road, FC Road, Pune - 411028",6666371830,thetable2452@yahoo.com,synthetic
14619,Phoenix Hotel 1524,Hotel,"575, Central Street, Baner, Pune - 411018",9881945113,phoenixhotel152468@outlook.com,synthetic
9259,Royal Table 44,Restaurant,"904, Market Lane, Talawade, Pune - 411029",8247174235,,synthetic
6228,Blue Hotel 353,Hotel,"818, Station Road, Ambegaon, Pune - 411045",8033482899,bluehotel35389@business.com,synthetic
16395,Sunrise Dine 151,Restaurant,"493, MG Road, Koregaon Park, Pune - 411004",6902227503,sunrisedine15137@business.com,synthetic
10962,Phoenix Hotel 995,Hotel,"509, Station Road, Sinhagad Road, Pune - 411028",6066040164,phoenixhotel99567@gmail.com,synthetic
8792,The Hotel 1042,Hotel,"767, Lane No. 9, Sahakarnagar, Pune - 411004",6513853439,thehotel10427@outlook.com,synthetic
19106,Elite Hotel 1761,Hotel,"280, MG Road, Hadapsar, Pune - 411018",8972601394,elitehotel176117@gmail.com,synthetic
11103,Ommart Hotel 1960,Hotel,"103, Lane No. 7, Bibwewadi, Pune - 411018",9674751274,ommarthotel196029@gmail.com,synthetic
5007,Lotus Hotel 509,Hotel,"908, Market Lane, Sinhagad Road, Pune - 411029",6361798448,lotushotel50965@yahoo.com,synthetic
6215,Comfort Lodge 1584,Lodge,"932, Central Street, Hinjewadi, Pune - 411004",6905549601,comfortlodge158475@business.com,synthetic
9778,Citi Hotel 639,Hotel,"758, MG Road, Camp, Pune - 411014",9348198877,citihotel63933@gmail.com,synthetic
15336,Palace Taste 31,Restaurant,"866, Central Street, Narhe, Pune - 411028",6191131399,,synthetic
5258,Sunrise Spice 270,Restaurant,"321, Central Street, Hadapsar, Pune - 411004",9298071956,sunrisespice27017@business.com,synthetic
11145,Galaxy Hotel 194,Hotel,"647, Central Street, Dhanori, Pune - 411028",7341839465,galaxyhotel19412@outlook.com,synthetic
12409,Lotus Hotel 181,Hotel,"250, Main Rd, Bavdhan, Pune - 411045",6704713362,,synthetic
16737,Sunrise Hotel 427,Hotel,"129, Market Lane, Wakad, Pune - 411014",7278959017,sunrisehotel42754@yahoo.com,synthetic
11248,Hotel Street 127,Restaurant,"850, Market Lane, Kothrud, Pune - 411045",7956958764,,synthetic
9987,Galaxy Hotel 1408,Hotel,"169, Central Street, Magarpatta, Pune - 411029",7055995834,galaxyhotel140868@outlook.com,synthetic
19974,The Table 167,Restaurant,"790, Market Lane, Bavdhan, Pune - 411028",6170064323,thetable16773@gmail.com,synthetic
3302,The Hotel 758,Hotel,"524, Station Road, Undri, Pune - 411004",9782961473,thehotel75838@business.com,synthetic
19504,Phoenix Fusion 278,Restaurant,"527, Station Road, Baner, Pune - 411001",6463088273,phoenixfusion27840@yahoo.com,synthetic
6844,Phoenix Bistro 192,Restaurant,"995, Lane No. 7, Talawade, Pune - 411004",9231003963,,synthetic
13199,Royal Delights 6,Restaurant,"630, Central Street, FC Road, Pune - 411018",9276308850,royaldelights678@outlook.com,synthetic
7991,Elite Hotel 1273,Hotel,"619, Central Street, Talawade, Pune - 411028",7949426359,,synthetic
5407,Lotus Hotel 44,Hotel,"835, Market Lane, Chinchwad, Pune - 411004",6943395956,lotushotel4419@yahoo.com,synthetic
15499,Galaxy Hotel 1986,Hotel,"545, Central Street, Pimple Saudagar, Pune - 411029",7514503467,galaxyhotel198640@yahoo.com,synthetic
713,Lotus Room 39,Restaurant,"96, Lane No. 3, Camp, Pune - 411029",6425856261,,synthetic
5784,Hotel Hotel 780,Hotel,"264, Market Lane, Sahakarnagar, Pune - 411045",9979525521,hotelhotel78022@info.com,synthetic
4410,Blue Bistro 244,Restaurant,"661, Lane No. 9, Koregaon Park, Pune - 411014",6136763485,bluebistro24469@outlook.com,synthetic
5261,City Taste 234,Restaurant,"853, Market Lane, Dhanori, Pune - 411004",7229271069,,synthetic
5921,Lotus Hotel 558,Hotel,"886, MG Road, Camp, Pune - 411004",9839634162,,synthetic
16766,Hotel Platter 64,Restaurant,"840, MG Road, Wagholi, Pune - 411018",8516867929,,synthetic
15398,Metro Hotel 251,Hotel,"420, Station Road, Pimple Saudagar, Pune - 411018",7666046726,metrohotel25157@gmail.com,synthetic
5412,Grand Lodge 702,Lodge,"205, Lane No. 2, Chinchwad, Pune - 411018",8206387078,grandlodge70277@yahoo.com,synthetic
17027,Comfort Dine 40,Restaurant,"432, Market Lane, Chinchwad, Pune - 411001",6913911478,comfortdine4082@outlook.com,synthetic
551,Comfort Hotel 251,Hotel,"327, Lane No. 1, Koregaon Park, Pune - 411018",7381649383,comforthotel25136@business.com,synthetic
12869,Palace Corner 48,Restaurant,"993, Central Street, Bopodi, Pune - 411018",7093012074,,synthetic
3242,Palace Hotel 274,Hotel,"466, MG Road, Narhe, Pune - 411029",8670136191,palacehotel27457@yahoo.com,synthetic
15557,Palace Hotel 447,Hotel,"83, MG Road, Bibwewadi, Pune - 411029",7314639637,,synthetic
16396,Sunrise Hotel 1001,Hotel,"116, Market Lane, Bavdhan, Pune - 411014",6716938164,,synthetic
14983,Phoenix Hotel 1731,Hotel,"568, Main Rd, Pimple Saudagar, Pune - 411029",7337159357,phoenixhotel17318@outlook.com,synthetic
13937,Palace Lodge 243,Lodge,"269, Lane No. 15, Undri, Pune - 411018",6408724472,palacelodge24353@yahoo.com,synthetic
8494,Hotel Hotel 1598,Hotel,"111, Station Road, Talawade, Pune - 411001",8026558241,,synthetic
18084,Blue Hotel 1340,Hotel,"198, Station Road, Erandwane, Pune - 411004",6527864221,bluehotel134048@business.com,synthetic
3265,City Hotel 224,Hotel,"904, Main Rd, Bavdhan, Pune - 411004",9243219792,cityhotel22461@info.com,synthetic
9322,Comfort Hotel 722,Hotel,"537, Lane No. 13, Ambegaon, Pune - 411014",,comforthotel72247@gmail.com,synthetic
5062,Palace Platter 158,Restaurant,"354, Lane No. 2, Aundh, Pune - 411028",7853266252,,synthetic
8445,Urban Lodge 33,Lodge,"916, Lane No. 19, Pimple Saudagar, Pune - 411045",9140710056,urbanlodge3316@yahoo.com,synthetic
2099,Blue Hotel 997,Hotel,"615, Market Lane, Model Colony, Pune - 411028",,bluehotel99765@outlook.com,synthetic
7002,Hotel Taste 158,Restaurant,"386, Station Road, Chinchwad, Pune - 411028",8672156090,hoteltaste15811@gmail.com,synthetic
7293,Royal Hotel 1191,Hotel,"657, Central Street, Baner, Pune - 411001",7219147421,royalhotel119128@gmail.com,synthetic
3672,Metro Hotel 638,Hotel,"632, MG Road, Kothrud, Pune - 411029",9316964668,metrohotel63820@info.com,synthetic
4969,Blue Treat 36,Restaurant,"674, Market Lane, Deccan Gymkhana, Pune - 411001",8896355231,bluetreat3643@business.com,synthetic
16136,Urban Street 274,Restaurant,"443, Central Street, Sinhagad Road, Pune - 411004",,urbanstreet27487@gmail.com,synthetic
12950,Sunrise Treat 209,Restaurant,"623, Lane No. 14, Kharadi, Pune - 411045",8491321176,,synthetic
10630,Phoenix Hotel 276,Hotel,"533, MG Road, Erandwane, Pune - 411029",,phoenixhotel2765@business.com,synthetic
4417,Palace Hotel 377,Hotel,"229, Station Road, Bibwewadi, Pune - 411018",8373930457,,synthetic
18076,Comfort Hotel 1290,Hotel,"95, Station Road, Nagar Road, Pune - 411018",8865420190,comforthotel129056@gmail.com,synthetic
12256,Saffron Treat 8,Restaurant,"550, Station Road, Pashan, Pune - 411045",6877742999,,synthetic
8941,Lotus Garden 271,Restaurant,"495, Main Rd, Dhanori, Pune - 411001",7311124805,lotusgarden27110@business.com,synthetic
19287,Metro Express 119,Restaurant,"289, Central Street, Model Colony, Pune - 411014",9755113722,,synthetic
11893,Hotel Taste 290,Restaurant,"688, Main Rd, Hadapsar, Pune - 411045",7899840686,hoteltaste29051@yahoo.com,synthetic
12341,Royal Hotel 872,Hotel,"27, Market Lane, Wagholi, Pune - 411014",8696976314,,synthetic
23,Palace Fusion 207,Restaurant,"568, Market Lane, Magarpatta, Pune - 411004",6299468044,palacefusion20775@business.com,synthetic
2935,Blue Hotel 1704,Hotel,"326, Central Street, Narhe, Pune - 411004",7165666715,bluehotel170415@gmail.com,synthetic
13749,Metro Dine 261,Restaurant,"919, Central Street, Wakad, Pune - 411004",9081188812,,synthetic
19050,Hotel Spice 58,Restaurant,"534, Central Street, Pimple Saudagar, Pune - 411029",7034712044,,synthetic
6598,Sunrise Hotel 164,Hotel,"895, Station Road, Talawade, Pune - 411004",7023717821,sunrisehotel16445@yahoo.com,synthetic
12905,Hotel Hotel 74,Hotel,"706, Lane No. 14, FC Road, Pune - 411001",6381675708,,synthetic
14875,Elite Street 6,Restaurant,"411, Lane No. 9, Shivaji Nagar, Pune - 411014",8678906946,elitestreet65@outlook.com,synthetic
12035,The Hotel 228,Hotel,"554, MG Road, Magarpatta, Pune - 411029",6655285272,thehotel22829@yahoo.com,synthetic
4834,The Street 300,Restaurant,"279, Market Lane, Erandwane, Pune - 411018",7688191112,thestreet30076@info.com,synthetic
18197,Saffron Lodge 670,Lodge,"384, Market Lane, Aundh, Pune - 411018",9565934647,,synthetic
14816,Grand House 22,Restaurant,"747, Main Rd, Dhanori, Pune - 411028",7047400910,,synthetic
15448,Galaxy Hotel 1311,Hotel,"748, Market Lane, Ambegaon, Pune - 411045",6939505345,galaxyhotel13115@business.com,synthetic
19774,Citi Hotel 341,Hotel,"337, MG Road, Pashan, Pune - 411004",8018003705,citihotel34194@gmail.com,synthetic
12482,Royal Hotel 382,Hotel,"724, Lane No. 6, Sinhagad Road, Pune - 411029",6286219855,,synthetic
14352,Ommart Grill 175,Restaurant,"219, Lane No. 18, Kothrud, Pune - 411004",6715531230,ommartgrill17571@business.com,synthetic
57,Citi Hotel 1818,Hotel,"398, Central Street, Wakad, Pune - 411045",6926179640,,synthetic
3413,Hotel Hotel 574,Hotel,"928, Central Street, Chinchwad, Pune - 411028",9434564663,,synthetic
10417,Grand Treat 231,Restaurant,"77, Station Road, Ambegaon, Pune - 411014",8655644636,,synthetic
2856,Lotus Hotel 445,Hotel,"756, MG Road, Camp, Pune - 411004",8565686680,,synthetic
401,Sunrise Grill 103,Restaurant,"621, Main Rd, Kalyani Nagar, Pune - 411028",6433800545,,synthetic
2987,Royal Taste 230,Restaurant,"235, Lane No. 16, Kothrud, Pune - 411001",6536054971,royaltaste23074@yahoo.com,synthetic
10252,The House 34,Restaurant,"138, MG Road, Sahakarnagar, Pune - 411045",8497254044,,synthetic
6606,Phoenix Chow 49,Restaurant,"200, Central Street, Camp, Pune - 411028",8953321291,,synthetic
17983,Ommart Treat 216,Restaurant,"901, Central Street, Bopodi, Pune - 411028",,ommarttreat21622@info.com,synthetic
11948,Royal Hotel 1753,Hotel,"842, Station Road, Bopodi, Pune - 411004",7703102252,royalhotel175366@yahoo.com,synthetic
19994,The Garden 220,Restaurant,"486, MG Road, Magarpatta, Pune - 411045",,thegarden22088@info.com,synthetic
19765,City Hotel 1770,Hotel,"745, MG Road, Kharadi, Pune - 411004",8858485631,cityhotel17703@gmail.com,synthetic
15531,Green Delights 116,Restaurant,"614, Lane No. 15, Koregaon Park, Pune - 411018",9691856734,,synthetic
13673,Urban Dine 74,Restaurant,"200, Station Road, Erandwane, Pune - 411004",8729332119,urbandine7428@yahoo.com,synthetic
6555,Grand Hotel 358,Hotel,"932, Main Rd, Wagholi, Pune - 411004",9164876150,grandhotel35848@business.com,synthetic
8781,Saffron Taste 216,Restaurant,"289, Station Road, Wagholi, Pune - 411018",9550988220,,synthetic
17059,Saffron Hotel 574,Hotel,"630, Main Rd, Sinhagad Road, Pune - 411014",6915179274,saffronhotel57468@outlook.com,synthetic
7259,Lotus Hotel 247,Hotel,"475, Lane No. 5, Kharadi, Pune - 411045",9786311301,,synthetic
14935,Urban Hotel 181,Hotel,"127, Lane No. 5, Hadapsar, Pune - 411045",8209384495,,synthetic
14811,The Taste 57,Restaurant,"735, Market Lane, Pimple Saudagar, Pune - 411018",7354828714,thetaste5731@info.com,synthetic
5782,Comfort Express 111,Restaurant,"534, Station Road, Kharadi, Pune - 411014",9998071488,,synthetic
16765,The Hotel 1634,Hotel,"946, Lane No. 9, Wakad, Pune - 411004",8929249050,thehotel163465@info.com,synthetic
17582,Palace Room 24,Restaurant,"478, Station Road, Deccan Gymkhana, Pune - 411014",7758977455,palaceroom2414@yahoo.com,synthetic
